Código,Descripción,Cantidad,Formato,Costo de Compra,Precio de Venta
1293,RET. JPK 169N  52 X 75 X 7.5 X 12   RUE.  TRAS.,3,PZA,0,18.5
1295,RET. JPK 170N  56 X75 X 8 12.5   COROLL.,3,PZA,0,19.0
1297,RET. JPK 117N  50 X 68 X 9   HILUX,3,PZA,0,17.0
1298,RET. JPK 175N  18 X 30 X 7    BOMBA  ACEIT.,3,PZA,0,11.5
1299,RET. JPK 126N  22 X 36 X 7.5 X 11.50    COROLL.,3,PZA,0,14.5
1300,RET. JPK 072N  22 X 36 X 10 X 15   AM0RT.,5,PZA,0,13.5
1302,RET. JPK 137N  19 X38 X7 X 8   HIDRAUL.,1,PZA,0,13.5
1304,RET. JPK E650  35 X 56 X 8 X 11.5   MIT.  LANCER,3,PZA,0,19.0
1305,RET. JPK 290N  35 X 56 X 9 X 12 .5   MIT. MONT.  CAJ.,3,PZA,0,16.5
1306,RET. JPK 187N  35 X62 X 10 X 16.50  SAMURA,3,PZA,0,16.5
1307,RET. JPK 004N  35 X50 X 8   MIT.  LEVA,4,PZA,0,12.5
1309,RET. JPK 092N  32 X 46 X 6   BOMBA  ACEIT.,3,PZA,0,13.0
1310,RET. JPK 121N  35 X 50 X11    CAJA  NIS.  URUA.,4,PZA,0,14.5
1311,RET. JPK 067N  38 X 74 X 11 X 18   PINON  CORONA,2,PZA,0,23.5
1312,RET. JPK 264N  38.5 X 53 X 8    SUBARU,4,PZA,0,13.0
1313,RET. JPK E917  38 X59 X 9   CIGUE.  SUBARU,1,PZA,0,16.5
1314,RET. JPK 263N  23 X 40 X7  BOM.  AGUA.  SUBAR.,3,PZA,0,13.5
1315,RET. JPK 176N  20 X 35 X 8   BOM. HIDRAU.,2,PZA,0,13.5
1316,RET. JPK 063N  25 X 35 X5    CREMALL.  STARL.,2,PZA,0,12.0
1317,RET. JPK 054N  17 X28 X7    BOM.  ACEIT.  MIT.,3,PZA,0,11.5
1318,RET. JPK 084N  32 X42 X 10 X 15    CAJ. SUZUK.  CARRY,5,PZA,0,11.5
1319,RET. JPK D788  32 X47 X 6    EJE  LEV.  VITA   SAMUR.,1,PZA,0,11.0
1320,RET. JPK N025 - 2  32 X47 X 8   EJE  LEV.  CARRY  SAM.,2,PZA,0,13.0
1321,SILIC.  SAPOLIO  SPRAY  LIMANS  NEGRO. TABL.,1,PZA,0,18.0
1322,LIQ.  FRENO   STP  DOT  3,0,PZA,0,18.0
1323,BOCI.  YTAL.  AMARILL.  91408 .,0,PZA,0,50.0
1324,FIL.  ACEIT.  FDP.  FH3012.,37,PZA,0,15.5
1325,FIL.  ACEIT.  FDP.  FH101  SILL.,12,PZA,0,30.0
1326,GRAS.  VISTONY  120 GR   NARAN.  .,0,PZA,0,10.0
1327,GRAS.  VISTONY  120 GR.  VERTE.,0,PZA,0,10.0
1328,GRAS.  VISTONY  120 GR.  CELESTE.,0,PZA,0,10.0
1329,GRAS.  VISTONY  120 GR   GRAFIT. AZUL.,0,PZA,0,10.0
1330,GRAS.  VISTONY  120 GR.   AMARILL.,2,PZA,0,10.0
1331,BAT.  HELIAR  95 AH.  E  TA95LE.  NOR. JAPON.,0,PZA,0,929.2999877929688
1332,REG.  UYR - 010,17,PZA,0,50.0
1333,HALOG.   NARVA  12 V.  H3  55 W.  NORM.,1,PZA,0,25.0
1334,FIL.  ACEIT.  FRAM  PH2  USA.,2,PZA,0,35.0
1335,SILL.  DE  RAD.  SELLA  MAX  METALICO,1,PZA,0,14.0
1336,SILL.  GUNK  DE RAD.  LIQ.   STOP  LEAK  325  ML.,7,PZA,0,26.0
1337,LAV.  MOTOR  FLUSH   CYCLO  443 ML.  USA,33,PZA,0,28.0
1338,CABLE  BLANCO  Nº 14  ARG.,399,PZA,0,1.799999952316284
1339,LIMP.  GUNK   RADIADOR   325ML.   LAVADO  10  MIN.  AZUL.,2,PZA,0,25.0
1340,BAT.  PANASONIC  45 AH.  R  TC46B24R.,11,PZA,0,618.7999877929688
1341,BAT.  PANASONIC  65 AH.  R  TC - 65D26 R.,4,PZA,0,745.6199951171875
1342,AMBIEN.  SPICED PUMPKIN  USA,0,PZA,0,6.0
1343,AMBIEN.  USA  OCEAN MIST,0,PZA,0,6.0
1344,CORR.  MITSUBOSHI  13X914  A 36,5,PZA,0,28.0
1345,AMBIEN.  ORIGENAL  USA.,-28,PZA,0,7.0
1346,AMBIEN.  LEATHER  USA,0,PZA,0,6.0
1347,CORR.  MITSUBOSHI  13X813  A 32,7,PZA,0,25.0
1348,AMBIEN.  BUBBLE  BERRY  USA,-1,PZA,0,6.0
1349,AMBIEN.  SILLY  CITRUS  USA,0,PZA,0,6.0
1350,AMBIEN.  CHOCOLATE   USA,0,PZA,0,6.0
1352,AMBIEN.  STRAWBERRY  KIWI  USA.,0,PZA,0,6.0
1353,CORR.  MITSUBOSHI  13X1060  A 42,4,PZA,0,30.0
1354,AMBIEN.  SUNNY  CITRUS   USA,0,PZA,0,6.0
1355,CORR.  MITSUBOSHI  13X1120  A 44,3,PZA,0,30.0
1356,AMBIEN.  MANCO   USA,0,PZA,0,6.0
1357,AMBIEN.  PEACHY  PEACH   USA,0,PZA,0,6.0
1358,AMBIEN.  STRAWBERRY   USA,-2,PZA,0,6.0
1359,AMBIEN.  NIGHT  SKY  USA,0,PZA,0,6.0
1360,CORR.  MITSUBOSHI  13X767  A 30,7,PZA,0,25.0
1361,AMBIEN.  LILAC   USA,0,PZA,0,6.0
1362,CORR.  MITSUBOSHI  13X841  A 33,2,PZA,0,28.0
1363,CORR.  MITSUBOSHI  13X850  A 34,5,PZA,0,28.0
1364,CORR.  MITSUBOSHI  13X1100  A 43,3,PZA,0,30.0
1365,AMBIEN.  PASSION   USA,0,PZA,0,6.0
1366,AMBIEN.  MORNING  FRESH   USA,0,PZA,0,6.0
1367,CORR.  MITSUBOSHI  13X925  A 37,4,PZA,0,30.0
1368,FIL.  GAS.  NPPN  42072 - AA011  SUBARU  TAIW.,6,PZA,0,45.0
1369,BAT.  TOYO   BT63L  63AH.,3,PZA,0,590.0
1370,ACEIT.  AMALIE  10W40  GAS.  GAL.,4,PZA,0,145.0
1371,ACEIT.  AMALIE  20W50  GAS.  GAL.,-3,PZA,0,140.0
1372,ACEIT.  AMALIE  40  LITRO  GAS.,5,PZA,0,38.0
1373,SOQ.  DE 2  CONT.  PLAST. TOY.  OBSERV.,51,PZA,0,6.0
1374,RELAY   ARG.  RE- 151  12V. 5 SAL.  MET.,27,PZA,0,35.0
1375,RET. JPK - 221N  35 X 50 X 9.5  TOY.,2,PZA,0,17.0
1376,RET. JPK - 060N  33 X 44 X 8  TOY.  2F. 3F.,3,PZA,0,13.0
1378,RET. JPK  269N  68 X 84 X 8.5   CIGUE.  SUBARU,3,PZA,0,16.0
1379,RET. JPK  050N  15 X 32 X 7  ALTER. NISSAN,3,PZA,0,11.0
1381,RET. JPK  122N  47 X 56 X 7  PAL. NISSAN,2,PZA,0,19.0
1382,RET. JPK  161N  48 X 62 X 7  RUE. TRAS.  CORR.,2,PZA,0,21.0
1383,RET. JPK  124N  47 X 62 X 9  RUE.  TRAS. SUZUKI,3,PZA,0,17.0
1384,RET. JPK  F481  50 X 68 X 9   DIST.  IZUZU,3,PZA,0,21.0
1386,RET. JPK  130N  80 X 105 X 13,2,PZA,0,33.0
1388,RET. JPK  284N  18 X 32 X13,3,PZA,0,13.0
1390,RET. JPK  F417  50 X 68 X 7 X 9  RUE.  SAMURAY,2,PZA,0,17.0
1392,RET. JPK  297N  80 X 100 X 85  CIGUE. TERCEL,2,PZA,0,27.5
1393,RET. JPK  42607- 1  42 X 60 X 7  CIGUE.  HILUX,2,PZA,0,12.0
1394,RET. JPK  274N  28.6 X 43 X 6.5  PIÑON  DE  CAJ,4,PZA,0,12.0
1397,SILL.  PRESTONE  STOP  LEAK  3 / 4  OZ.,0,PZA,0,16.0
1398,SOQUET  DE 3  CONECT. HEMBRA  BLAN.,4,PZA,0,6.0
1399,SOQUET  DE 3  CONECT. MACHO  BLANCO,8,PZA,0,6.0
1400,SOQUET  DE 6  CONECT.  MACHO  BLAN.,3,PZA,0,10.5
1401,ALOG.  TAIW.  12 V.  9005  AZUL  ESTUC.,3,PZA,0,40.0
1402,SOQUET  DE 2  CONEC.  HEMBR.   PLAN.,30,PZA,0,3.900000095367432
1403,SOQUET  DE 2  CONET.  MACHU   BLANC.,35,PZA,0,3.900000095367432
1405,LIQ.  HIDRAUL.  COASTAL  LITR.  NEGR.,0,PZA,0,22.0
1406,FUSIBLE  DE  BAT.  80 AH.  GRAND. TAIW.,0,PZA,0,10.0
1407,REG.  UNIPONIT.  12 V.  YR - 10  CON 2 CABLES.,10,PZA,0,55.0
1408,FIL.  AIRE  AIR  FILTER  16546 - 73C10  NIS. CHI.  22X16  C.R.,19,PZA,0,45.0
1409,LIQ.  HIDRAUL.  ATF  DEXT.III.  OPTIMUS  VERD.,2,PZA,0,31.0
1410,CABL.  DE  EMBRAG.  KUMB. VW. 303,1,PZA,0,45.0
1412,SOPORT.  DE  MOTOR  6 X 6.6 CM. INT. 1.5 CM.,1,PZA,0,13.0
1413,SOPORT.  DE  MOTOR  4.7 X 7.2  CM. 1.50 CM.,3,PZA,0,13.0
1414,SOPORT.  DE  MOTOR  4.5 X 6.7 CM.  1.50 CM.,3,PZA,0,12.0
1415,SOPORT.  DE  MOTOR  4.4 X 5.5 INTE. 2.5 CM.,0,PZA,0,11.0
1416,SOPORT  DE  ESCAPE  7.8 X 2.6,4,PZA,0,8.0
1417,SOPORT.  DE  ESCAPE  7.8 X 2.1,3,PZA,0,8.0
1418,SOPORT.  DE  ESCAPE  8.5 X 3.2  CM.,7,PZA,0,10.0
1419,BUJE  DE  TEJERAL  TOY,1,PZA,0,13.0
1420,BUJE  DE  BARRA  DE  ESTBL. 4.8 X 2.8 CM.,1,PZA,0,9.0
1421,BUJE  DE  BARRA  DE  ESTBL.  3.6 X 1.8 CM.,2,PZA,0,6.0
1422,BUJE  DE  BARRA  DE  ESTBL. 1.5 CM.,3,PZA,0,6.0
1423,BUJE  DE  BARRA  DE  ESTBL. 3.1 X 1.2,1,PZA,0,5.5
1424,ACHE  DE  MUELL.  2.5 CM.,1,PZA,0,6.0
1425,BUJE  REDONDO  11.8 X 7,14,PZA,0,10.0
1426,BUJE  REDONDO  4  ORIFICIOS 8 X 2.3,5,PZA,0,7.0
1427,BUJE  CUATRADO  7.3 X 7.3  X 1.3,1,PZA,0,6.0
1428,BUJE  DE  MUELL. 1.8 X 3.7,1,PZA,0,7.0
1429,BUJE  DE  MUELL.  3.8 X 1.5,1,PZA,0,6.0
1430,BUJE  DE  MUELL.  2.7 X 1.1,0,PZA,0,5.0
1431,BUJE  DE  MUELL.  2.8 X 1.5,1,PZA,0,5.0
1432,BUJE  DE  MUELL.  3 X 1.3,1,PZA,0,4.0
1433,BUJE  DE  BAARR.  RED.  2.8 CM.,9,PZA,0,4.0
1434,ANTIC.  COOL  CONCEN.  AMARILL.  LITRO,0,PZA,0,35.0
1435,ANTIC.  COOL  REFRIG.   AZUL    LITRO,0,PZA,0,25.0
1436,ANTIC   COOL  OXIDANTE  VERTE   LITRO,-6,PZA,0,22.0
1437,ANTIC.  COOL  CONCENT.  AMAR.  GAL.,0,PZA,0,130.0
1438,ANTIC.  COOL  REFRIG.  AZUL  GAL.,0,PZA,0,65.0
1439,ANTIC.  COOL  OXIDANT.  CONO  GAL.,0,PZA,0,90.0
1440,CABLE  NEGRO  Nº  12.  ARG.,98,PZA,0,4.0
1448,FILTR.  DE  ACEIT.  PENSKE  PN 3985,1,PZA,0,60.0
1449,FILTR.   DE  ACEIT. VALVOLINE  VO-35.,2,PZA,0,65.0
1451,LIQ.  HIDRAUL.  STP  ROJO  Y  BLAN.,-3,PZA,0,19.0
1453,HALOG.   NARVA  12V.  9006  55 W.  NORMAL.,1,PZA,0,45.0
1454,INTERR.  MARILIA  IM 11038  BOC. NEG.,4,PZA,0,15.0
1455,INTERR.  MARILIA  IM 11031  BOT.  ARR.,5,PZA,0,57.0
1456,REG.  GAUSS. 12 V.  GA 225  GOL. MODR.,3,PZA,0,230.0
1457,CINTURON   PLAST.  7.0 X 400MM.,0,PZA,0,3.0
1458,CINTURON   PLAST.  2.5 X 150 MM.,0,PZA,0,1.5
1459,ABRAZ.  DE PLASTICO  GRAND.  5X100   X,-3,PZA,0,3.0
1461,CORR.  GOOD  YEAR  4PK  830.,2,PZA,0,30.0
1462,RODAM.  KOYO  6202.  2RS.,0,PZA,0,25.0
1463,RODAM.  KOYO  6203  2RS.,5,PZA,0,30.0
1464,CINTURON   PLAST.  X X,-14,PZA,0,1.5
1465,FILTRO  FRAM  AIRE  PPA 7344.,5,PZA,0,136.0
1466,FILTRO   FRAM  AIRE  PPA 9838.,5,PZA,0,136.0
1467,FILTRO  FRAM  AERI  PRA 351.,4,PZA,0,136.0
1468,FILTRO  FRAM  AIRE  PPA 7626.,5,PZA,0,136.0
1469,FILTRO  FRAM  AIRE  PPA 8221.,4,PZA,0,136.0
1470,FILTRO  FRAM  AIRE  PPA 5058.,4,PZA,0,136.0
1471,FILTRO  FRAM  AIRE  PRA 7730.,5,PZA,0,136.0
1472,FILTRO  FRAM  AIRE  PRA 327.,5,PZA,0,136.0
1473,FILTRO  FRAM  AIRE.  PRA 6362.,4,PZA,0,136.0
1474,FILTRO  PUROLT.  AIRE  A 37859.,3,PZA,0,125.0
1475,FILTRO  PUROLT.  AIRE  A 53198.,5,PZA,0,125.0
1476,FILTRO  PUROLT.  AIRE  A 37936.,5,PZA,0,125.0
1477,FILTRO  PUROLT.  AIRE  A 44311.,4,PZA,0,125.0
1478,FILTRO  PUROLT.  AIRE  A 44791.,5,PZA,0,125.0
1479,FILTRO  PUROLT.  AIRE  A 43577.,3,PZA,0,125.0
1480,FILTRO  PUROLT.  AIRE  A 23191.,6,PZA,0,125.0
1481,FIL.  PUROLT.  GAS.  F 33142.,3,PZA,0,85.0
1483,FUSIBLE DE VITRIO  10 AM.,32,PZA,0,1.0
1484,SOQUET.  METALICO  2  CONT. UNIV.  C.  CABLES.,159,PZA,0,3.5
1485,SOQUET.  METALICO  1  CONT.  UNIV.  C. CABLES.,100,PZA,0,3.5
1486,FIL.  BOCSH  GAS. 450 236  GRAND. METALI.,9,PZA,0,120.0
1487,FIL.  AIRE  HGHFIL 17801 - 67060. CAJA  ROJA  TOY.,3,PZA,0,49.0
1488,REG.  BOSCH  CON  2  CABLES  007  12 V.,0,PZA,0,130.0
1489,FIL.  GAS.  MOTOR  PARTS  EN V  CERRADO  BAJO.,25,PZA,0,10.0
1490,FIL.  HIBARI  GAS.  U  CER. MB433774 L300.  138757.,0,PZA,0,15.0
1491,FIL.  GAS.  MOTOR  TRANSP.  RECTO  C/CAJ. ROJO (TP-GF61),215,PZA,0,10.0
1494,FIL.  AIRE  AIR  FILTER  17801 - 21030  TOY. 12 X 25.,120,PZA,0,40.0
1495,BAT.  PANASONIC  45 AH.  R  TC 55B24 R  NX100.,1,PZA,0,586.75
1496,ROMPE  NIEBL.   AMARILL. HIGH POWER.,0,PZA,0,45.0
1497,ROMPE  NIEBL.  BLANCO  HIGH  POWER.,2,PZA,0,45.0
1498,FUSIBLE  DE  BATERIA  DE 70 AH.,0,PZA,0,10.0
1499,PONC.  DE  JUNTA  BT 138,0,PZA,0,18.0
1500,PONC.  DE  JUNTA  ER 1149  EXPERT.,0,PZA,0,22.0
1501,PONC.  DE  JUNTA  AS - 0017.,-2,PZA,0,18.0
1502,PONC.  DE  JUNTA  PH 98036.,0,PZA,0,19.0
1503,PONC.  DE  JUNTA  NP - 1045.,0,PZA,0,18.0
1504,CORR.  GOOD  YEAR  10AV  560.,1,PZA,0,2.685714244842529
1545,CORR.  GOOD  YEAR  3PK  750.,1,PZA,0,43.41999816894531
1546,CORR.  GOOD  YEAR  3PK  760.,0,PZA,0,43.52999877929688
1547,CORR.  GOOD  YEAR  3PK  815.,2,PZA,0,46.5
1548,CORR.  GOOD  YEAR  4PK  850.,2,PZA,0,59.0
1549,CORR.  GOOD  YEAR  4PK  930.,1,PZA,0,56.0
1550,CORR.  GOOD  YEAR  4PK  950,1,PZA,0,56.5
1551,CORR.  GOOD  YEAR  4PK  970.,1,PZA,0,57.0
1552,CORR.  GOOD  YEAR  4PK 1080.,1,PZA,0,58.0
1553,CORR.  GOOD  YEAR  5PK   820.,4,PZA,0,64.0
1554,CORR.  GOOD  YEAR  5PK   970.,1,PZA,0,67.0
1555,CORR.  GOOD  YEAR  5PK  1070.,1,PZA,0,69.0
1556,CORR.  GOOD  YEAR  5PK  1090.,0,PZA,0,69.0
1557,CORR.  GOOD  YEAR  5PK  1110.,1,PZA,0,70.0
1558,CORR.  GOOD  YEAR  5PK  1115.,1,PZA,0,70.0
1559,CORR.  GOOD  YEAR  5PK  1650.,1,PZA,0,83.0
1560,LIQ.  HIDRAUL.  CAM2   68  BAL.,1,PZA,0,395.0
1561,BAT.  PANASONIC  45 AH.  TC-46B24RS  B. GRUE.,-1,PZA,0,618.7999877929688
1562,BAT.  BOSCH  S5  70 D  70 AH.D  PRAS.,5,PZA,0,785.0
1563,BAT.  HELIAR  90 AH.  D  F90LD  BLANCO.,1,PZA,0,920.0
1564,BUJ.  BOSCH   HR8DC +  RUSC. DEL. TOY.,4,PZA,0,18.5
1565,BUJ.  BOSCH  3 ELECT. WR7LTC +  GRUE. LAR.,16,PZA,0,32.0
1566,BUJ.  BOSCH  4 ELECT. WR78G  505  GRUE.  CORT.,0,PZA,0,39.0
1567,MANG.  DE  FRENO  358,0,PZA,0,39.0
1568,MANG.  DE  FRENO  360.,0,PZA,0,37.5
1569,MANG.  DE  FRENO  346.,0,PZA,0,36.0
1570,MANG.  DE  FRENO  347.,0,PZA,0,37.5
1571,MANG.  DE  FRENO  361.,0,PZA,0,48.0
1572,MANG.  DE  FRENO  365.,0,PZA,0,49.0
1573,MANG.  DE  FRENO  338/1.,-1,PZA,0,37.5
1574,MANG.  DE  FRENO  368.,0,PZA,0,63.0
1575,MANG.  DE  FRENO.  339/2.,0,PZA,0,48.0
1576,BUJ.  BOSCH  4  ELECT.  HR78.  DELG  509.,549,PZA,0,42.41999816894531
1577,LLAVE  DE  FILTRO  8A.,-1,PZA,0,18.0
1578,LLAVE  DE  FILTRO  CHICO  3001.,-19,PZA,0,18.0
1579,LLAVE  DE  FILTRO  2825.,30,PZA,0,18.0
1580,AGUA   BAT.  AVELINO  LITRO.,0,PZA,0,8.0
1581,CORR.  GOOD  YEAR  10AV  725.,1,PZA,0,30.0
1583,BENDIX  0799   ZEN  GOLF  PASSAT.,9,PZA,0,135.0
1584,HALOG.   NARVA  12 V.  H1 100W.,5,PZA,0,28.0
1585,PAST.  DE  FRENO  CAJA  AZUL  SLB115,1,PZA,0,130.0
1586,RODAM.  MBA   P. EJE  17887/31.,2,PZA,0,54.0
1587,RODAM.  MBA.  885117  BOMA DE AGUA.,1,PZA,0,40.0
1588,RODAM.  MBA.  CORTO  PLANCA.,1,PZA,0,40.0
1589,BENDIX  BZM  99 . 0056  CHEV.  CORTO.,2,PZA,0,79.0
1590,BENDIX  BZM  99. 0938 - 010206.,3,PZA,0,105.0
1591,BENDIX  ZEN  0020 - 120308  CHEVR.,0,PZA,0,85.0
1592,RODAM.  HCH.  LM12749 / 10   P.EJE.,0,PZA,0,25.0
1593,RODAM.  MBA  L45449 / 10.  P. EJE.,2,PZA,0,24.0
1594,RODAM.  MBA.  DAC3872W - 8  P. EJE.,4,PZA,0,125.0
1595,RODAM.  MBA  30303D  P. EJE.,4,PZA,0,33.0
1596,RODAM.  MBA.  63 / 22  P EJE.,3,PZA,0,39.0
1597,RODAM.  MBA.  LM11749 / 10.,2,PZA,0,22.0
1598,RODAM.  KOYO  LM48548 / 10  P. EJE.,2,PZA,0,46.0
1599,RODAM.  MBA.  LM48548  -  LM48510  P. EJE,4,PZA,0,33.0
1600,RODAM.  MBA.  L68149 / 10.  P. EJE.,3,PZA,0,35.0
1601,BENDIX  VARB  617.07 - 24 A 05. 9 DIEN.,1,PZA,0,85.0
1602,BENDIX  99.0020.0  CHEVR.  LARG.,1,PZA,0,85.0
1603,REG.  GAUSS. 12 V.  GAOO2  GENER.,0,PZA,0,195.0
1604,ABRAZ.  SUPRENS   3/4    13-19,53,PZA,0,3.0
1605,ABRAZ.  SUPRENS.  1. 1/4  22 - 32.,13,PZA,0,2.029999971389771
1606,ABRAZ.  SUPRENS.  5/8    12 -16.,46,PZA,0,2.5
1607,ABRAZ.  SUPRENS.  1/2  9 - 13.,100,PZA,0,1.25
1608,ABRAZ.  SUPRENS.  7/8  14 - 22.,-1,PZA,0,3.0
1609,ABRAZ.  SUPRENS.  1. 3/4  32 - 44.,3,PZA,0,2.190000057220459
1610,ABRAZ.  SUPRENS.  2   38 - 51.,24,PZA,0,2.269999980926514
1611,ABRAZ.  SUPRENS.  1. 1/16   19 - 27.,9,PZA,0,1.470000028610229
1612,ABRAZ.  SUPRENS.  1.1/2  25 - 38.,13,PZA,0,2.109999895095825
1613,CORREAS  BANDO  6PK  895.,0,PZA,0,55.0
1614,CORREAS  BANDO  6PK  1070.,1,PZA,0,65.0
1615,CORREAS  BANDO  6PK  2200.,5,PZA,0,133.0
1616,CORREAS  BANDO  6PK  2215 .,2,PZA,0,135.0
1617,CORREAS  BANDO  6PK  2240.,2,PZA,0,137.0
1618,CORREAS  BANDO  6PK  2270.,5,PZA,0,140.0
1619,CORREAS  BANDO  3PK  750.,0,PZA,0,28.0
1620,CORREAS  BANDO  3PK  760.,0,PZA,0,28.0
1621,CORREAS  BANDO  3PK  815.,3,PZA,0,28.0
1622,CORREAS  BANDO  4PK  800.,3,PZA,0,35.0
1623,CORREAS  BANDO  4PK  930.,2,PZA,0,40.0
1624,CORREAS  BANDO  4PK  970.,2,PZA,0,43.0
1625,CORREAS  BANDO  4PK  1080.,2,PZA,0,47.0
1626,CORREAS  BANDO  5PK  820.,3,PZA,0,42.0
1627,CORREAS  BANDO  5PK  865.,0,PZA,0,44.0
1628,CORREAS  BANDO  5PK  965.,1,PZA,0,50.0
1629,CORREAS  BANDO  5PK  970.,0,PZA,0,51.0
1630,CORREAS  BANTO  5PK  1070.,3,PZA,0,54.0
1631,CORREAS  BANDO  5PK  1090.,1,PZA,0,55.0
1632,CORREAS  BANDO  5PK  1115.,3,PZA,0,57.0
1633,CORREAS  BANDO  5PK  1650.,2,PZA,0,85.0
1634,EMP.  COL.  OSAKA  71010  SL TOY. 3Y. 2Y.1Y.,1,PZA,0,48.0
1635,BENDIX   VOLS.  PETA  0192  260410  WAPSA. WAPSA,5,PZA,0,95.0
1636,DIODO  CHICO  JAPAN   FD  POSITVO.,16,PZA,0,11.5
1637,DIODO  CHICO  JAPAN   FD  NEGATIVO.,10,PZA,0,11.5
1638,BUJ.  DENSO  K16R - U11#4. 3119#4,23,PZA,0,18.0
1639,CARBON  DE  ARRAN.  DX 137.,9,PZA,0,35.0
1640,CARBON  DE  ARRAN.  FX 220  FORD  MOD.,2,PZA,0,39.0
1641,CARBON  DE  ARRAN.  HISX 8128.,0,PZA,0,38.0
1642,AUTOM.  ARR.   ZM  696  MIT.,0,PZA,0,175.0
1643,AUTOM.  ARR.  ZM  697  MIT.,0,PZA,0,173.0
1644,BOBI.  OLIM.  40 039  PLOM.  NOR.,0,PZA,0,160.0
1645,MANG.  GOMA  1/4    HIDRAUL.  OLEO  6.4MM.,179,PZA,0,20.0
1646,LIQ.  HIDRAUL.  WARCO  TYPE A  LITRO.,1,PZA,0,25.0
1647,BAT.  HELIAR  55 AH.  D  F50JD.,6,PZA,0,670.0
1648,BAT.  HELIAR  55 AH.  E   F50JE.,6,PZA,0,573.2999877929688
1649,MANG.  GOMA  3/8    HIDRAUL.  OLEO,107,PZA,0,30.0
1650,COMAND.  CENTRA.  GENIOS  CON  CABLE.,0,PZA,0,100.0
1651,BAT.  TOYO   75 AH.  N7OZ  L.,-2,PZA,0,815.0
1652,BOM.  BOSCH  453 - 481  SUMERG.  UNIV.  TOY.,1,PZA,0,485.0
1653,ESPAGUED   LISO  10MM.,24,PZA,0,3.0
1654,FIL.  AIRE  FDP  FA  103.  NISS.,10,PZA,0,50.0
1655,FIL.  AIRE  ULTRA  16546 - 77A10  NIS  ROJO,0,PZA,0,52.0
1657,FIL.  AIRE  ULTRA  13780 - 58B00  SUZUKI  CUADR.,0,PZA,0,52.0
1658,SOQUET.  DE  LUZ  M.  CUÑA  TOY.  GRAND.,7,PZA,0,5.5
1659,BOM.  SUM.  NPPN  -  002  0510  TOY.,1,PZA,0,185.0
1660,BOM.  SUM.  NPPN  003  0610  TOY.,0,PZA,0,185.0
1661,BOM.  SUM.  NPPN  001  0910  TOY. NIS. GRANDE.,32,PZA,0,205.0
1662,REG.  NEW  ERA  IVR  518  CORR.  UNIV.  TOY.  TAIW.,4,PZA,0,85.0
1663,REG.  NEW  ERA  529  MOD.  TOY  TAIW.  ELECTRON.,2,PZA,0,100.0
1664,AFLOJT.  ZEPELIN  CHICO  TAPA  AMAR.,0,PZA,0,22.0
1665,CABL.  DE  ACELERADOR   DELGADO  LARGO.,-6,PZA,0,11.0
1666,SILIC.  SIMONIZ   UV3  300ML. CITRUS  MEDIANO.,2,PZA,0,33.0
1667,SILIC.  SIMONIS   UV3  300ML. FRESA  MEDIANO.,1,PZA,0,33.0
1668,TRIODO  EXETACION  CHEVRO  IK. 3001.,5,PZA,0,19.0
1669,EMPAQ.  DE  ESCAPE  CHICO.,3,PZA,0,8.5
1670,EMPAQ.  DE  ESCAPE  GRANDE.,1,PZA,0,11.0
1671,SOQUET.  DE  BOMBA  BOSCH  334  SUMBL.,2,PZA,0,29.0
1672,INTERR.  CUADR.  CHICO  NEGRO.,0,PZA,0,5.0
1673,PONC.  DE  JUNTA  FAN - 2109.,0,PZA,0,19.0
1674,PONC.  DE  JUNTA  FAN - 2124.,0,PZA,0,19.0
1675,PONC.  DE  JUNTA  FAN - 2127.,-1,PZA,0,20.0
1676,PONC.  DE  JUNTA  J - 66.  GRANDE.,3,PZA,0,25.0
1677,PONC.  DE  CREM.  TOY.  HELUX.,0,PZA,0,26.0
1678,BUJ.  CHAMPION   F14YC.,8,PZA,0,21.0
1679,BUJ.  CHAMPION   RC12YC  - 71.,18,PZA,0,18.0
1680,BUJ.  CHAMPION   L87YC - 312.,4,PZA,0,18.0
1681,BUJ.  CHAMPION   CJ8Y - 848.,1,PZA,0,18.0
1682,BUJ.  CHAMPION   N21 - 504.,10,PZA,0,18.0
1683,PLAQUETAS  DE  COBRE  PATAS  IGUAL.,54,PZA,0,8.5
1684,PLAQUETAS  DE  COBRE  1 PATA  DERECHO.,54,PZA,0,9.0
1685,CHANCHITOS  DE  ACELERADOR  GRANDE.,0,PZA,0,5.0
1686,CHANCHITOS  DE  ACLERADOR  MEDIANO.,0,PZA,0,4.0
1687,CHANCHITOS  DE  ACELERADOR  CHICO.,0,PZA,0,4.0
1688,TAPA   DISTR.  OLIMP.  20 -  056  PETA.,2,PZA,0,35.0
1689,BENDIX   ZEN  1108  POLO  GOLF   SEAT IBIZA.,1,PZA,0,165.0
1690,AUTOM.  ARR.  ZM 760  FORT  EXPLORER.,2,PZA,0,170.0
1691,LIQ.  FRENO   PRESTONE  TOP  4.,0,PZA,0,24.0
1692,AMBIEN. EN  SPRAET  EN LIQ. USA  60ML.,21,PZA,0,15.0
1694,EMPAQ.  DE  ESCAPE  MEDIANO.,2,PZA,0,9.0
1695,BUL.  ACEIT.  SANKEI  DOP 1117   ORIG.,4,PZA,0,32.0
1696,BUL.  ACEIT.  SANKEI  DOP  1130  ORIG.,26,PZA,0,32.0
